state_fips,state,year,region,division,crushed_stone_tons,crushed_stone_total_value,crushed_stone_unit_value,census_bps_time,region_code,division_code,census_bps_state_name,bldgs_1unit,units_1unit,value_1unit,bldgs_2unit,units_2unit,value_2unit,bldgs_34unit,units_34unit,value_34unit,bldgs_5punit,units_5punit,value_5punit,bldgs_1unit_rep,units_1unit_rep,value_1unit_rep,bldgs_2unit_rep,units_2unit_rep,value_2unit_rep,bldgs_34unit_rep,units_34unit_rep,value_34unit_rep,bldgs_5punit_rep,units_5punit_rep,value_5punit_rep,capital_right_of_way,capital_engineering,capital_construction_preservation,capital_outlay_total,physical_maintenance,traffic_control_operations,snow_ice_removal,other_services,toll_collection_expenses,highway_traffic_services_total,general_administration,research_planning,administration_research_total,traffic_supervision,highway_safety_driver_education,vehicle_inspection,size_weight_enforcement,law_enforcement_safety_total,construction_employment_thousands,months_reported,series_id,real_gdp,personal_income,construction_real_gdp,construction_real_gdp_unit,unit_multiplier,construction_real_gdp_growth_pct,private_nonresidential_spending_nominal_millions,state_local_construction_spending_nominal_millions,industrial_distillate_price_per_mmbtu,industrial_electricity_price_per_mmbtu,industrial_natural_gas_price_per_mmbtu,industrial_energy_price_per_mmbtu,active_stone_mines,stone_mine_employees,stone_mine_employee_hours,stone_mine_operations,lag_active_stone_mines,lag_stone_mine_employee_hours,mortgage_rate_pct,mortgage_rate_observations,cpi_index,inflation_pct,cpi_observations
33,New Hampshire,2018,Northeast,New England,5250000,53200000,10.12,201899,1,1,New Hampshire,2710,2710,702269,98,196,27242,20,75,11406,70,1464,134326,2252,2252,601168,80,160,21953,16,59,6776,48,1212,115052,3541,28500,246996,279037,35802,5767,37182,4908,26689,74546,100400,9727,110127,8614,3782,0,0,12396,,,,82269.5,82353.7,2602.3,millions_of_chained_2017_dollars,6,1.612651308082791,713,887,17.150000000000002,39.33,9.51,19.36,27,172,320826,27,29,313325,4.544615384615384,52,251.0995,2.438999514525486,12
33,New Hampshire,2019,Northeast,New England,5430000,60700000,11.19,201999,1,1,New Hampshire,2746,2746,761471,96,192,32924,11,38,4710,73,1767,260323,2391,2391,677781,91,182,30760,11,38,4710,62,1663,251217,8649,21107,243390,273146,31771,6091,41170,4574,26689,78524,98010,11391,109401,8392,3678,0,0,12070,,,,84438.2,87724.1,2688.6,millions_of_chained_2017_dollars,6,3.316297121776879,726,624,15.73,38.36,9.16,18.99,27,172,321517,27,27,320826,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
33,New Hampshire,2020,Northeast,New England,5310000,66300000,12.49,202099,1,1,New Hampshire,3033,3033,851114,85,170,26110,28,109,14205,50,1008,167962,2473,2473,698034,74,148,21264,27,106,13793,35,931,161347,10164,19284,253924,283372,33136,6480,34012,5101,20688,66281,121535,12416,133951,8501,4006,0,0,12507,,,,83682.9,93153.8,2348.9,millions_of_chained_2017_dollars,6,-12.63482853529717,630,544,11.27,38.43,8.2,17.97,25,167,315017,25,27,321517,3.111698113207547,53,258.85575,1.2529373358571627,12
33,New Hampshire,2021,Northeast,New England,5070000,69600000,13.73,202199,1,1,New Hampshire,3426,3426,1040877,66,132,23796,41,141,26778,59,1193,169117,3057,3057,943842,62,124,22046,38,130,25568,41,1086,159856,11107,20987,203724,235818,29162,6129,31979,4945,9969,53022,113949,12292,126241,8421,3987,0,0,12408,,,,90296.7,102663.3,2739.2,millions_of_chained_2017_dollars,6,16.616288475456575,886,777,15.43,40.47,9.23,20.17,26,179,318056,26,25,315017,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
33,New Hampshire,2022,Northeast,New England,5150000,74100000,14.38,202299,1,1,New Hampshire,3129,3129,1102148,92,184,35294,43,154,31000,66,1316,209783,2660,2660,968140,88,176,33644,39,142,28844,39,1167,195518,4041,23665,177270,204976,30159,6705,38265,5297,33847,84114,120317,11588,131905,8144,5245,0,0,13389,,,,91702.1,105210.8,2581.5,millions_of_chained_2017_dollars,6,-5.757155373831768,1012,990,26.25,44.39,12.73,24.87,28,173,310549,28,26,318056,5.344038461538461,52,292.62641666666667,7.990820747791694,12
33,New Hampshire,2023,Northeast,New England,5130000,83800000,16.35,202399,1,1,New Hampshire,2969,2969,1073058,103,206,49107,39,134,26016,46,1246,232097,2309,2309,859945,93,186,45842,34,119,24231,40,1170,218794,5691,21454,255017,282162,31765,6988,48586,6255,17865,79694,131580,14370,145950,9452,5349,0,0,14801,,,,93645.8,111148.6,2636.7,millions_of_chained_2017_dollars,6,2.138291690877381,1322,1214,22.6,46.2,12.82,24.39,27,166,316058,27,28,310549,6.806730769230769,52,304.703,4.12696279129503,12
34,New Jersey,2015,Northeast,Middle Atlantic,17800000,161000000,9.04,201599,1,2,New Jersey,10518,10518,2296079,365,730,91420,85,269,35704,840,19043,1628793,8489,8489,1914725,315,630,80425,61,196,26570,309,9497,847050,61811,184281,2834567,3080659,333013,37000,120903,19872,188904,366679,143301,70416,213717,225968,34234,133414,2965,396581,20.441666666666663,12,SMU34000002023700001,581414.9,530303.1,21526.3,millions_of_chained_2017_dollars,6,,4340,6704,14.68,31.19,7.72,17.919999999999998,16,312,776521,16,,,3.850576923076923,52,237.00175,,12
34,New Jersey,2016,Northeast,Middle Atlantic,16600000,159000000,9.59,201699,1,2,New Jersey,9626,9626,2206420,436,872,108339,87,287,26219,714,16008,1687710,7597,7597,1826802,379,758,93903,71,239,20776,385,12987,1468086,77014,206667,2347943,2631624,441990,43402,80135,4286,173612,301435,100499,71546,172045,229541,23842,134113,2980,390476,19.466666666666665,12,SMU34000002023700001,587049.7,545301.7,21242.1,millions_of_chained_2017_dollars,6,-1.3202454671727204,4833,6940,11.49,29.78,6.31,15.88,17,331,820093,17,16,776521,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
34,New Jersey,2017,Northeast,Middle Atlantic,17200000,192000000,11.18,201799,1,2,New Jersey,10148,10148,2243830,403,806,116398,193,675,52790,772,16872,1728663,8850,8850,1999951,375,750,109409,186,652,49007,497,13944,1517326,102291,147950,2051341,2301582,462117,12070,59344,8539,194361,274314,104740,75518,180258,235285,37143,141068,3135,416631,20.1,12,SMU34000002023700001,590086.7,566237.1,21117.5,millions_of_chained_2017_dollars,6,-0.5865710075745767,6475,5135,15.12,29.65,7.6,17.41,19,351,846050,19,17,820093,3.989807692307692,52,245.121,2.131444950027195,12
34,New Jersey,2018,Northeast,Middle Atlantic,17800000,192000000,10.81,201899,1,2,New Jersey,10348,10348,2120405,453,908,119947,172,586,94582,665,16100,1885497,8889,8889,1830227,419,840,111665,149,511,88374,372,13118,1589219,132486,161547,2638862,2932895,513509,35324,22354,10768,207823,276269,113801,62940,176741,253352,39379,148432,3298,444461,20.133333333333333,12,SMU34000002023700001,606892.2,591910.4,20977.7,millions_of_chained_2017_dollars,6,-0.662010181129391,6982,5490,16.25,29.51,7.72,18.55,18,347,823251,18,19,846050,4.544615384615384,52,251.0995,2.438999514525486,12
34,New Jersey,2019,Northeast,Middle Atlantic,18400000,206000000,11.2,201999,1,2,New Jersey,11526,11526,2368948,533,1066,124485,279,932,91137,1071,22981,1869084,11427,11427,2356586,530,1060,123854,279,932,91137,1040,22818,1848497,135076,184916,2624942,2944934,434153,30852,75072,26554,175764,308242,104534,69374,173908,265451,41485,156304,3473,466713,20.05,12,SMU34000002023700001,618691,625170.3,21269.4,millions_of_chained_2017_dollars,6,1.390524223341938,6975,5918,15.04,29.77,7.33,17.02,18,375,914174,18,18,823251,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
34,New Jersey,2020,Northeast,Middle Atlantic,17300000,201000000,11.6,202099,1,2,New Jersey,12289,12289,2327018,619,1238,145215,191,636,56774,995,21983,2267431,10854,10854,2021226,572,1144,133657,170,572,50162,638,18585,1910250,58252,200750,2501185,2760187,412863,31659,41132,20917,255181,348889,91251,50434,141685,266921,40713,148840,3308,459782,19.45,12,SMU34000002023700001,598481.3,653214.2,20415.5,millions_of_chained_2017_dollars,6,-4.014687767402947,6202,6627,10.739999999999998,29.33,7.24,16.110000000000003,18,399,912907,18,18,914174,3.111698113207547,53,258.85575,1.2529373358571627,12
34,New Jersey,2021,Northeast,Middle Atlantic,17700000,293000000,16.52,202199,1,2,New Jersey,13913,13913,2905710,596,1192,160591,191,645,58718,1030,21344,2109037,13857,13857,2896801,576,1152,158138,186,630,58364,984,20698,2067323,28052,249054,2188054,2465160,268007,19187,109157,12215,55880,196439,67349,42367,109716,174238,42186,160447,3565,380436,19.066666666666663,12,SMU34000002023700001,631158.3,707402.6,20846.4,millions_of_chained_2017_dollars,6,2.110651220886095,6526,5883,14.75,31.36,9.06,20.74,17,377,885975,17,18,912907,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
34,New Jersey,2022,Northeast,Middle Atlantic,17800000,305000000,17.09,202299,1,2,New Jersey,13185,13185,2882444,615,1230,181512,210,693,84406,1095,21798,2984198,12848,12848,2838225,583,1166,181043,203,670,84244,1052,21484,2964561,27360,160040,1725449,1912849,235262,30319,70825,15113,62453,178710,46418,35048,81466,192150,43368,177387,3942,416847,19.291666666666668,12,SMU34000002023700001,648512.4,719848.2,19180.4,millions_of_chained_2017_dollars,6,-7.991787550848106,8086,6625,27.34,35.52,11.02,22.36,17,393,936016,17,17,885975,5.344038461538461,52,292.62641666666667,7.990820747791694,12
34,New Jersey,2023,Northeast,Middle Atlantic,18700000,362000000,19.37,202399,1,2,New Jersey,13228,13228,2899625,703,1406,184920,218,728,83543,980,17478,1992425,10933,10933,2489020,590,1180,162927,141,489,60640,503,12244,1278769,30403,187398,2756460,2974261,497568,34533,27045,33839,246563,341980,129721,38731,168452,339516,53222,200192,4449,597379,19.616666666666667,12,SMU34000002023700001,662320.1,765228.3,19374.1,millions_of_chained_2017_dollars,6,1.0098850910304158,8214,8119,23.52,34.24,8.860000000000001,19.21,16,412,988247,16,17,936016,6.806730769230769,52,304.703,4.12696279129503,12
35,New Mexico,2015,West,Mountain,5120000,45700000,8.91,201599,4,8,New Mexico,3925,3925,828540,9,18,2399,23,83,9505,40,573,31697,2941,2941,642996,3,6,700,9,31,5145,29,518,28944,4600,13560,427654,445814,42604,0,4171,0,0,4171,334711,9391,344102,0,22685,0,0,22685,,,,93503.9,79130.8,3582.3,millions_of_chained_2017_dollars,6,,1401,1584,13.78,18.56,4.45,15.58,43,252,445285,43,,,3.850576923076923,52,237.00175,,12
35,New Mexico,2016,West,Mountain,4760000,43800000,9.21,201699,4,8,New Mexico,3816,3816,812660,5,10,1175,7,28,2348,87,1009,90823,2317,2317,501828,3,6,609,0,0,0,71,872,82830,3424,14398,374618,392440,10676,0,3720,0,0,3720,282306,8155,290461,0,16065,0,0,16065,,,,93043.5,80782.3,3579.4,millions_of_chained_2017_dollars,6,-0.08095357731067176,1128,1387,12.15,17.110000000000003,4,14.04,44,259,423544,44,43,445285,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
35,New Mexico,2017,West,Mountain,4500000,40800000,9.07,201799,4,8,New Mexico,4114,4114,891700,6,12,1617,5,18,1820,58,597,46679,2462,2462,543153,4,8,1071,4,15,1568,29,316,23083,4354,13310,363798,381462,98000,0,1036,0,0,1036,267338,6689,274027,0,15765,0,0,15765,,,,93210.1,82354.1,3748.2,millions_of_chained_2017_dollars,6,4.715874168855105,1791,1282,14.79,18.04,4.859999999999999,15.4,59,284,464050,59,44,423544,3.989807692307692,52,245.121,2.131444950027195,12
35,New Mexico,2018,West,Mountain,4300000,40700000,9.460000000000004,201899,4,8,New Mexico,4394,4394,1007273,6,12,1209,7,24,3213,59,383,25859,3420,3420,780945,4,8,640,5,18,2710,37,262,18191,3413,22068,414266,439747,48327,0,312,0,0,312,253046,6723,259769,0,14904,0,0,14904,,,,96077,86179.5,3884.5,millions_of_chained_2017_dollars,6,3.636412144496038,1897,1682,18.18,17.130000000000003,3.59,15.6,62,288,497595,62,59,464050,4.544615384615384,52,251.0995,2.438999514525486,12
35,New Mexico,2019,West,Mountain,4220000,38900000,9.21,201999,4,8,New Mexico,4285,4285,1042070,7,14,1767,6,19,1523,39,702,76515,3156,3156,774094,6,12,1484,2,7,227,18,582,69191,4932,18300,412161,435393,51562,0,1176,0,0,1176,306933,7144,314077,0,16893,0,0,16893,,,,100342.2,91208.9,4130.7,millions_of_chained_2017_dollars,6,6.3380100399021755,1570,1662,16.759999999999998,16.06,3.3699999999999997,15.239999999999998,67,301,524191,67,62,497595,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
35,New Mexico,2020,West,Mountain,4930000,46600000,9.45,202099,4,8,New Mexico,4418,4418,1136457,6,12,1489,9,29,2925,85,760,85110,3061,3061,819327,6,12,1489,2,8,632,62,637,77207,3296,16033,454834,474163,48037,0,1184,0,0,1184,361624,8030,369654,0,16318,0,0,16318,,,,98004,98634.3,4066.5,millions_of_chained_2017_dollars,6,-1.5542159924467946,1653,1912,11.65,16.35,2.97,13.86,53,291,502939,53,67,524191,3.111698113207547,53,258.85575,1.2529373358571627,12
35,New Mexico,2021,West,Mountain,4270000,47000000,11.01,202199,4,8,New Mexico,5465,5465,1413313,29,58,10465,7,27,2822,116,2203,195688,3525,3525,927310,27,54,9857,7,27,2822,75,1934,177079,3279,20571,640442,664292,40701,0,1185,0,0,1185,283188,5497,288685,0,14124,0,0,14124,,,,101499.2,107674.3,3984.6,millions_of_chained_2017_dollars,6,-2.0140169679085274,1573,1463,17.93,18.05,5.85,16.82,43,256,460682,43,53,502939,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
35,New Mexico,2022,West,Mountain,4810000,59600000,12.4,202299,4,8,New Mexico,7155,7155,1625529,10,20,3128,8,31,4650,37,1427,147731,6790,6790,1542231,10,20,3128,8,31,4650,24,1346,140264,12225,20665,574514,607404,96139,0,1245,0,0,1245,280613,6974,287587,0,16150,0,0,16150,,,,104212.8,112280.3,3726.2,millions_of_chained_2017_dollars,6,-6.484967123425189,3045,1952,28.08,19.22,9.32,21.52,41,257,479266,41,43,460682,5.344038461538461,52,292.62641666666667,7.990820747791694,12
35,New Mexico,2023,West,Mountain,4480000,63900000,14.27,202399,4,8,New Mexico,6835,6835,2292818,43,86,15706,16,61,5750,57,1529,188520,6611,6611,2245984,43,86,15706,16,61,5750,57,1529,188520,11229,22053,676752,710034,115038,0,1296,0,0,1296,363550,8793,372343,0,16095,0,0,16095,,,,114059.2,117634.3,4030.2,millions_of_chained_2017_dollars,6,8.158445601416986,3617,2412,22.62,16.86,4.92,19.17,39,241,462578,39,41,479266,6.806730769230769,52,304.703,4.12696279129503,12
36,New York,2015,Northeast,Middle Atlantic,40700000,475000000,11.67,201599,1,2,New York,10065,10065,2911836,622,1244,161170,341,1186,131068,1434,62116,7622263,8841,8841,2656297,590,1180,152896,332,1158,126980,1326,60835,7492354,37304,397391,3861353,4296048,846253,36478,0,183156,452255,671889,357921,24319,382240,391098,35743,3501,3659,434001,29.025,12,SMU36000002023700001,1565835.2,1137082.3,48804.3,millions_of_chained_2017_dollars,6,,24596,21448,15.05,18.49,6.41,12.5,39,106,129942,39,,,3.850576923076923,52,237.00175,,12
36,New York,2016,Northeast,Middle Atlantic,38300000,468000000,12.21,201699,1,2,New York,10243,10243,3040280,628,1256,160949,300,1055,121405,797,21157,2722627,8792,8792,2742411,588,1176,151994,282,993,113654,706,20208,2588316,15648,343995,3928506,4288149,804466,37724,0,191028,484398,713150,448592,25150,473742,472636,9598,3414,4004,489652,30.21666666666667,12,SMU36000002023700001,1590567.8,1176654.7,51969.4,millions_of_chained_2017_dollars,6,6.485289206074052,30901,20434,11.28,17.67,5.74,11.06,44,131,160647,44,39,129942,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
36,New York,2017,Northeast,Middle Atlantic,37000000,464000000,12.52,201799,1,2,New York,10361,10361,3074361,696,1392,186504,274,923,112243,840,26674,3582392,8848,8848,2749344,645,1290,173500,248,833,103437,718,25228,3395628,47264,564096,3407402,4018762,878169,44014,33050,218279,449696,745039,450400,29342,479742,453587,36295,23541,1578,515001,30.6,12,SMU36000002023700001,1624800.7,1255776.7,53737.5,millions_of_chained_2017_dollars,6,3.402194368224376,27879,20392,14.71,17.36,6.98,11.85,50,140,158757,50,44,160647,3.989807692307692,52,245.121,2.131444950027195,12
36,New York,2018,Northeast,Middle Atlantic,39800000,515000000,12.94,201899,1,2,New York,10033,10033,2964345,568,1136,162455,234,795,96668,834,25814,3468914,8306,8306,2584346,490,980,144483,206,701,88863,703,24186,3256422,41042,521997,2332839,2895878,701825,41714,0,748211,733486,1523411,365439,27421,392860,461317,40447,19511,4277,525552,32.6,12,SMU36000002023700001,1665186.8,1298669,54280.3,millions_of_chained_2017_dollars,6,1.0100953710165284,31481,21217,17.330000000000002,17.64,7.58,12.92,50,147,154798,50,50,158757,4.544615384615384,52,251.0995,2.438999514525486,12
36,New York,2019,Northeast,Middle Atlantic,39100000,505000000,12.94,201999,1,2,New York,9412,9412,2938240,543,1086,165824,213,705,93155,928,34016,4549116,7895,7895,2601838,494,988,152388,187,621,82990,820,31762,4240422,41078,359187,3537715,3937980,445774,43099,0,719818,711859,1474776,436118,28733,464851,465014,37939,3283,7776,514012,32.86666666666667,12,SMU36000002023700001,1704364.3,1343851.2,54140.7,millions_of_chained_2017_dollars,6,-0.2571835454115101,32538,24578,14.67,16.45,7.46,12.5,51,137,146728,51,50,154798,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
36,New York,2020,Northeast,Middle Atlantic,36700000,475000000,12.95,202099,1,2,New York,9516,9516,2947944,479,958,160029,142,489,69877,735,26367,3228560,7561,7561,2467720,434,868,147862,121,419,62200,631,23917,2987024,36934,629692,3608225,4274851,419030,43387,0,966443,694689,1704519,430363,28924,459287,497280,9916,2946,6624,516766,30.85,12,SMU36000002023700001,1667234.8,1415644.9,49029.1,millions_of_chained_2017_dollars,6,-9.441326026445909,32002,25594,10.47,16.25,6.7700000000000005,11.739999999999998,50,131,121323,50,51,146728,3.111698113207547,53,258.85575,1.2529373358571627,12
36,New York,2021,Northeast,Middle Atlantic,40600000,523000000,12.89,202199,1,2,New York,11099,11099,3935759,454,908,145096,183,618,94651,760,27510,3476678,9152,9152,3493505,417,834,133681,160,541,86204,627,24953,3149588,25981,801944,2841479,3669404,362893,37820,0,585235,825246,1448301,609272,25213,634485,150453,31827,3344,6691,192315,31.6,12,SMU36000002023700001,1750551.2,1515619.3,49583.2,millions_of_chained_2017_dollars,6,1.1301451586914757,31258,23308,14.39,18.59,8.12,13.83,57,169,146028,57,50,121323,2.9576923076923074,52,270.97341666666665,4.681242996018686,12
36,New York,2022,Northeast,Middle Atlantic,42000000,560000000,13.33,202299,1,2,New York,11174,11174,4299946,492,984,168012,152,541,80844,1030,40661,6573926,9600,9600,3910086,453,906,156758,128,462,72850,874,39037,6366578,13757,716928,2865949,3596634,195143,151,0,465347,812663,1278161,604868,100,604968,285612,41795,2873,5093,335373,32.891666666666666,12,SMU36000002023700001,1781554.1,1526280.6,44866.3,millions_of_chained_2017_dollars,6,-9.513101211700723,30554,24605,27.52,22.130000000000003,10.54,18.18,51,153,176181,51,57,146028,5.344038461538461,52,292.62641666666667,7.990820747791694,12
36,New York,2023,Northeast,Middle Atlantic,42200000,634000000,15.03,202399,1,2,New York,9677,9677,3882284,528,1056,177422,191,658,96667,834,37416,6036709,7670,7670,3299964,440,880,152657,171,592,89718,639,35933,5846376,28134,1598187,2802017,4428338,440591,40759,0,670558,1050010,1761327,701965,27172,729137,513588,48020,3236,8152,572996,33.56666666666667,12,SMU36000002023700001,1793384.5,1617130.9,43942.7,millions_of_chained_2017_dollars,6,-2.0585606568850223,31807,28212,23.130000000000003,20.130000000000003,10.08,16.17,53,170,222744,53,51,176181,6.806730769230769,52,304.703,4.12696279129503,12
37,North Carolina,2015,South,South Atlantic,50200000,787000000,15.69,201599,3,5,North Carolina,38937,38937,8310278,245,490,51513,66,260,19478,547,15070,1326662,36622,36622,7899382,229,458,49759,64,254,19208,512,14743,1290123,272667,113046,1987151,2372864,754359,43534,66715,0,19052,129301,251073,38476,289549,301839,86566,10556,709,399670,28.55,12,SMU37000002023700001,525229.1,414760.4,19604.1,millions_of_chained_2017_dollars,6,,5218,5717,15.23,19.09,6.119999999999999,11.4,124,795,1611391,124,,,3.850576923076923,52,237.00175,,12
37,North Carolina,2016,South,South Atlantic,57900000,960000000,16.57,201699,3,5,North Carolina,43675,43675,9611054,177,354,38433,24,88,14439,554,16433,1427126,40096,40096,8947503,170,340,38012,24,88,14439,496,15744,1371800,423749,107654,2145501,2676904,775455,60323,67915,0,28604,156842,228964,36487,265451,107560,53122,10105,1109,171896,30.858333333333334,12,SMU37000002023700001,536308.5,429054.9,21416.2,millions_of_chained_2017_dollars,6,9.243474579297196,7751,6823,12.76,18.5,5.25,10.42,122,809,1734701,122,124,1611391,3.6540384615384616,52,240.00541666666663,1.2673605433996429,12
37,North Carolina,2017,South,South Atlantic,55400000,944000000,17.03,201799,3,5,North Carolina,49366,49366,11015850,225,450,54740,44,159,31130,553,17072,1591877,46085,46085,10402345,219,438,53531,44,159,31130,484,15979,1493653,311013,358487,2400061,3069561,942437,73527,54516,0,42829,170872,276715,38878,315593,123457,45744,10432,291,179924,32.925,12,SMU37000002023700001,546810.1,449817.7,22761.1,millions_of_chained_2017_dollars,6,6.279825552619034,9617,6610,14.49,18.18,6.02,10.79,127,861,1837427,127,122,1734701,3.989807692307692,52,245.121,2.131444950027195,12
37,North Carolina,2018,South,South Atlantic,56100000,1000000000,17.88,201899,3,5,North Carolina,51248,51248,11588273,273,546,58492,48,185,23205,583,19712,1911988,45596,45596,10500241,236,472,48673,46,178,22760,485,17791,1734926,361299,472446,3001298,3835043,873764,64492,88677,597,29184,182950,209249,45616,254865,121532,51478,9529,607,183146,34.9,12,SMU37000002023700001,556573.7,473093.3,23781.3,millions_of_chained_2017_dollars,6,4.4822086805998085,10159,7677,17.5,18.56,6,11.45,133,860,1823388,133,127,1837427,4.544615384615384,52,251.0995,2.438999514525486,12
37,North Carolina,2019,South,South Atlantic,60700000,1130000000,18.56,201999,3,5,North Carolina,51642,51642,11742608,204,408,49008,57,212,35520,641,19045,2022535,47537,47537,10990018,202,404,47949,57,212,35520,611,18779,1992265,506572,572508,3765243,4844323,1101819,81872,64251,0,24887,171010,333378,41397,374775,125392,53202,8245,843,187682,36.31666666666667,12,SMU37000002023700001,567975,501618.1,25020.2,millions_of_chained_2017_dollars,6,5.209555406979449,10193,9745,16.19,18.47,5.6,10.99,129,879,1869104,129,133,1823388,3.935769230769231,52,255.65258333333333,1.8132586219141489,12
